id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy
79419287,False,Frontend-разработчик (React),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': None, 'to': 170000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Маяковского', 'building': '3Б', 'lat': 59.933492, 'lng': 30.357604, 'description': None, 'raw': 'Санкт-Петербург, улица Маяковского, 3Б', 'metro': None, 'metro_stations': [], 'id': '7011049'}",,,2023-07-12T09:53:28+0300,2023-07-12T09:53:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=79419287,,https://api.hh.ru/vacancies/79419287?host=hh.ru,https://hh.ru/vacancy/79419287,[],"{'id': '3733050', 'name': 'Loyalty Labs', 'url': 'https://api.hh.ru/employers/3733050', 'alternate_url': 'https://hh.ru/employer/3733050', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/775081.png', '240': 'https://hhcdn.ru/employer-logo/3541216.png', '90': 'https://hhcdn.ru/employer-logo/3541215.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3733050', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Коммерческий опыт работы от 2х лет с React. Опыт разработки SPA на React со сложным стейтом и большим количеством...', 'responsibility': 'Разработка портала. Написание Unit-тестов. Участие в code-review.'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82523822,False,QA Engineer (Backend),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': None, 'to': 160000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Маяковского', 'building': '3Б', 'lat': 59.933492, 'lng': 30.357604, 'description': None, 'raw': 'Санкт-Петербург, улица Маяковского, 3Б', 'metro': None, 'metro_stations': [], 'id': '7011049'}",,,2023-07-13T12:08:04+0300,2023-07-13T12:08:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82523822,,https://api.hh.ru/vacancies/82523822?host=hh.ru,https://hh.ru/vacancy/82523822,[],"{'id': '3733050', 'name': 'Loyalty Labs', 'url': 'https://api.hh.ru/employers/3733050', 'alternate_url': 'https://hh.ru/employer/3733050', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/775081.png', '240': 'https://hhcdn.ru/employer-logo/3541216.png', '90': 'https://hhcdn.ru/employer-logo/3541215.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3733050', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт тестирования web-приложений (backend). Опыт работы с логами. Опыт работы с Unix console. Опыт тестирование REST/SOAP. ', 'responsibility': 'Ручное тестирование backend. Регрессионное тестирование. Тестирование API. Анализ документации и составление тестовых сценариев. Принятие участия в улучшении процессов разработки и...'}",,,[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
81609406,False,QA Automation,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Маяковского', 'building': '3Б', 'lat': 59.933492, 'lng': 30.357604, 'description': None, 'raw': 'Санкт-Петербург, улица Маяковского, 3Б', 'metro': None, 'metro_stations': [], 'id': '7011049'}",,,2023-07-04T14:19:35+0300,2023-07-04T14:19:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=81609406,,https://api.hh.ru/vacancies/81609406?host=hh.ru,https://hh.ru/vacancy/81609406,[],"{'id': '3733050', 'name': 'Loyalty Labs', 'url': 'https://api.hh.ru/employers/3733050', 'alternate_url': 'https://hh.ru/employer/3733050', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/775081.png', '240': 'https://hhcdn.ru/employer-logo/3541216.png', '90': 'https://hhcdn.ru/employer-logo/3541215.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3733050', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт автотестирования приложения от 2х лет. Знания языков программирования (предпочтение Kotlin, или готовность его изучить). Умение применять практики тестирования...', 'responsibility': 'Тестировать приложения на платформах Android/iOS. Автоматизировать сценарии тестирования. Принимать участие в построении процессов автотестирования. Участвовать в декомпозии и оценке...'}",,,[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
81920469,False,IT рекрутер,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Маяковского', 'building': '3Б', 'lat': 59.933492, 'lng': 30.357604, 'description': None, 'raw': 'Санкт-Петербург, улица Маяковского, 3Б', 'metro': None, 'metro_stations': [], 'id': '7011049'}",,,2023-07-13T12:07:58+0300,2023-07-13T12:07:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=81920469,,https://api.hh.ru/vacancies/81920469?host=hh.ru,https://hh.ru/vacancy/81920469,[],"{'id': '3733050', 'name': 'Loyalty Labs', 'url': 'https://api.hh.ru/employers/3733050', 'alternate_url': 'https://hh.ru/employer/3733050', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/775081.png', '240': 'https://hhcdn.ru/employer-logo/3541216.png', '90': 'https://hhcdn.ru/employer-logo/3541215.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3733050', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт в IT рекрутинге от 2х лет. Понимание технического стека для проведения интервью и для базовой проверки Hard Skills. ', 'responsibility': '80% времени - рекрутинг (поиск, подбор, проведение интервью, отправка и обработка тестовых заданий, обратная связь кандидатам). Адаптация: Onboarding, Performance review, комфортное...'}",,,[],[],[],False,"[{'id': '69', 'name': 'Менеджер по персоналу'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
80433204,False,Системный аналитик,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 170000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Маяковского', 'building': '3Б', 'lat': 59.933492, 'lng': 30.357604, 'description': None, 'raw': 'Санкт-Петербург, улица Маяковского, 3Б', 'metro': None, 'metro_stations': [], 'id': '7011049'}",,,2023-07-12T09:53:24+0300,2023-07-12T09:53:24+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=80433204,,https://api.hh.ru/vacancies/80433204?host=hh.ru,https://hh.ru/vacancy/80433204,[],"{'id': '3733050', 'name': 'Loyalty Labs', 'url': 'https://api.hh.ru/employers/3733050', 'alternate_url': 'https://hh.ru/employer/3733050', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/775081.png', '240': 'https://hhcdn.ru/employer-logo/3541216.png', '90': 'https://hhcdn.ru/employer-logo/3541215.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3733050', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы системным аналитиком в IT-компании от 2 лет. Навыки разработки ТЗ, проектной документации. Понимание принципов работы архитектуры (микросервисы...', 'responsibility': 'Сбор и анализ бизнес и функциональных требований к доработкам системы. Подготовка проектной документации (ТЗ, US, тест кейсы, руководство пользователя). '}",,,[],[],[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82621411,False,Помощник руководителя,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 73000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'Малопрудная улица', 'building': '5/4', 'lat': 56.809182, 'lng': 60.496692, 'description': None, 'raw': 'Екатеринбург, Малопрудная улица, 5/4', 'metro': None, 'metro_stations': [], 'id': '11217370'}",,,2023-06-28T09:56:44+0300,2023-06-28T09:56:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82621411,,https://api.hh.ru/vacancies/82621411?host=hh.ru,https://hh.ru/vacancy/82621411,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Координирования /администрирования бизнес-процессов, опыт в роли бизнес-помощника обязателен. Способность грамотно снимать запрос по задачам от руководителя и приземлять...', 'responsibility': 'Администрирование рабочего и личного расписания руководителя, согласование графика встреч, ведение онлайн-календаря. Присутствие на деловых встречах, ведение протоколов, фиксация и...'}",,,[],[],[],False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83368208,False,Системный администратор Windows,,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Новосибирск', 'street': 'Советская улица', 'building': '36', 'lat': 55.036778, 'lng': 82.914896, 'description': None, 'raw': 'Новосибирск, Советская улица, 36', 'metro': {'station_name': 'Красный проспект', 'line_name': 'Ленинская', 'station_id': '52.296', 'line_id': '52', 'lat': 55.040998, 'lng': 82.917447}, 'metro_stations': [{'station_name': 'Красный проспект', 'line_name': 'Ленинская', 'station_id': '52.296', 'line_id': '52', 'lat': 55.040998, 'lng': 82.917447}, {'station_name': 'Площадь Ленина', 'line_name': 'Ленинская', 'station_id': '52.297', 'line_id': '52', 'lat': 55.029941, 'lng': 82.92069}, {'station_name': 'Сибирская', 'line_name': 'Дзержинская', 'station_id': '53.303', 'line_id': '53', 'lat': 55.042163, 'lng': 82.919172}], 'id': '3955709'}",,,2023-07-13T08:05:04+0300,2023-07-13T08:05:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83368208,,https://api.hh.ru/vacancies/83368208?host=hh.ru,https://hh.ru/vacancy/83368208,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее образование, желательно в сфере IT. Опыт работы на аналогичной позиции от 2 х лет. Релевантный опыт: обслуживание 100+...', 'responsibility': None}",,,[],[],[],False,"[{'id': '113', 'name': 'Системный администратор'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83383955,False,Специалист по внедрению (голосовой робот),,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 55000, 'to': 70000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-13T11:54:31+0300,2023-07-13T11:54:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83383955,,https://api.hh.ru/vacancies/83383955?host=hh.ru,https://hh.ru/vacancy/83383955,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в поддержке, активации, внедрении IT-продукта. Навыки коммуникации с клиентами. Системное, критическое мышление, проактивность. Excel (формулы, макросы), YouTrack...', 'responsibility': 'Настройка диалога робота по требованиям заказчика в соответствии с шаблоном (созданным дизайнером диалогов). Тестирование настроенного робота: проверка корректности переходов между...'}",,,[],[],[],False,"[{'id': '121', 'name': 'Специалист технической поддержки'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
81655546,False,Начинающий специалист (продажи в IT),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 90000, 'to': 200000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Дмитровское шоссе', 'building': '85', 'lat': 55.862626, 'lng': 37.548339, 'description': None, 'raw': 'Москва, Дмитровское шоссе, 85', 'metro': {'station_name': 'Селигерская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.597', 'line_id': '10', 'lat': 55.86483, 'lng': 37.55005}, 'metro_stations': [{'station_name': 'Селигерская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.597', 'line_id': '10', 'lat': 55.86483, 'lng': 37.55005}], 'id': '3006543'}",,,2023-07-12T12:54:51+0300,2023-07-12T12:54:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=81655546,,https://api.hh.ru/vacancies/81655546?host=hh.ru,https://hh.ru/vacancy/81655546,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'выйти на высокий уровень дохода, который не будет иметь потолка. Мы понимаем, что не у всех есть опыт работы в...', 'responsibility': 'стать профессионалом в сфере продаж it-продуктов в сегменте малого и среднего бизнеса. Продавать продукты Контура по уже подготовленной базе...'}",,,[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83234859,False,Менеджер по персоналу,,False,False,"{'id': '104', 'name': 'Челябинск', 'url': 'https://api.hh.ru/areas/104'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Челябинск', 'street': 'Витебская улица', 'building': '4', 'lat': 55.154774, 'lng': 61.371041, 'description': None, 'raw': 'Челябинск, Витебская улица, 4', 'metro': None, 'metro_stations': [], 'id': '5738072'}",,,2023-07-12T10:09:08+0300,2023-07-12T10:09:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83234859,,https://api.hh.ru/vacancies/83234859?host=hh.ru,https://hh.ru/vacancy/83234859,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Любите людей. Любите динамику подбора на массовые позиции. Находите индивидуальный подход к каждому заказчику, выявляете потребности и специфику команды. ', 'responsibility': 'Организация и проведение индивидуальных и массовых собеседований. Ведение аналитики по воронке подбора и корректирование процессов для увеличения конверсии по этапам...'}",,,[],[],[],False,"[{'id': '69', 'name': 'Менеджер по персоналу'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83007449,False,Аналитик продуктовый,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'улица Радищева', 'building': '28', 'lat': 56.829719, 'lng': 60.586075, 'description': None, 'raw': 'Екатеринбург, улица Радищева, 28', 'metro': None, 'metro_stations': [], 'id': '316720'}",,,2023-07-05T08:37:15+0300,2023-07-05T08:37:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83007449,,https://api.hh.ru/vacancies/83007449?host=hh.ru,https://hh.ru/vacancy/83007449,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в системной / продуктовой аналитике. Знание Excel, умение работать с большими массивами данных. Знание SQL будет преимуществом. Прокачанная коммуникабельность. ', 'responsibility': 'Агрегацией, анализом, оценкой и трансляцией информации от команды разработки в управление клиентского сервиса (УКС), и наоборот. Проработкой сценариев пользователей для...'}",,,[],[],[],False,"[{'id': '164', 'name': 'Продуктовый аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
79054795,False,Менеджер по назначению встреч (удаленная работа),,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 44000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-12T08:23:44+0300,2023-07-12T08:23:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=79054795,,https://api.hh.ru/vacancies/79054795?host=hh.ru,https://hh.ru/vacancy/79054795,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Уметь излагать свои мысли и договариваться. Понимать, как обрабатывать информацию: запоминать, анализировать, понимать, как использовать в работе. Внимательно относиться к...', 'responsibility': 'Звонить по готовой базе клиентов. Рассказывать, чем мы можем помочь клиентам, и презентовать наши продукты. Назначать встречи с заинтересованными клиентами. '}",,,[],[],[],False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83255691,False,Менеджер по подбору персонала (удаленно),,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 30000, 'to': 42000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-11T08:35:38+0300,2023-07-11T08:35:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83255691,,https://api.hh.ru/vacancies/83255691?host=hh.ru,https://hh.ru/vacancy/83255691,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Почему работать в Контуре классно.', 'responsibility': 'Отбирать кандидатов на сайтах по поиску работы.'}",,,[],[],[],False,"[{'id': '118', 'name': 'Специалист по подбору персонала'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82410972,False,Начинающий специалист (удаленно),,False,False,"{'id': '1545', 'name': 'Новочеркасск', 'url': 'https://api.hh.ru/areas/1545'}","{'from': 50000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-13T09:59:09+0300,2023-07-13T09:59:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82410972,,https://api.hh.ru/vacancies/82410972?host=hh.ru,https://hh.ru/vacancy/82410972,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': None, 'responsibility': 'Звонит по базе клиентов. Базу мы предоставляем. Самому искать не придется. Проводит презентации по телефону.'}",,,[],[],[],False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
50815064,False,Начинающий специалист,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 58000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'улица Радищева', 'building': '28', 'lat': 56.829719, 'lng': 60.586075, 'description': None, 'raw': 'Екатеринбург, улица Радищева, 28', 'metro': None, 'metro_stations': [], 'id': '316720'}",,,2023-07-10T15:43:39+0300,2023-07-10T15:43:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50815064,,https://api.hh.ru/vacancies/50815064?host=hh.ru,https://hh.ru/vacancy/50815064,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': None, 'responsibility': 'Проводить онлайн-презентации клиентам. Заключать сделки.'}",,,[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82299626,False,Тестировщик в Контур.Толк,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': None, 'to': 190000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-06-22T15:08:38+0300,2023-06-22T15:08:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82299626,,https://api.hh.ru/vacancies/82299626?host=hh.ru,https://hh.ru/vacancy/82299626,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Работал в роли тестировщика от 2-х лет. Знает теории тестирования, техник тест-анализа и тест-дизайна, умеет применять теорию...', 'responsibility': 'Команда. Поддерживать текущие процессы тестирования в команде и внедрять новые подходы к тестированию. Заниматься ручным тестированием, а также внедрением и...'}",,,[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83313565,False,IT-ресечер,,True,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-07-12T08:19:36+0300,2023-07-12T08:19:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83313565,,https://api.hh.ru/vacancies/83313565?host=hh.ru,https://hh.ru/vacancy/83313565,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Быстро учитесь и не боитесь больших объемов новой информации. Готовы работать быстро и много. Понимаете эмоции людей и умеете выстраивать...', 'responsibility': None}",,,[],[],[],False,"[{'id': '118', 'name': 'Специалист по подбору персонала'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83327522,False,Заместитель руководителя направления подбора,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-07-12T11:23:49+0300,2023-07-12T11:23:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83327522,,https://api.hh.ru/vacancies/83327522?host=hh.ru,https://hh.ru/vacancy/83327522,[],"{'id': '41862', 'name': 'Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3863720.png', '90': 'https://hhcdn.ru/employer-logo/3863719.png', 'original': 'https://hhcdn.ru/employer-logo-original/855711.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт управления функцией подбора в компаниях численностью от 3000 человек. Личный опыт подбора в разных сегментах — IT, узкопрофильные специалисты, продажи. ', 'responsibility': 'В зоне ответственности заместителя будет функция подбора всей компании, кроме блока технической поддержки. Задачи: Эффективное управление функцией подбора, согласно стратегическим...'}",,,[],[],[],False,"[{'id': '171', 'name': 'Руководитель отдела персонала'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
